fpr,tpr,threshold,n_pos,n_neg
0.0092211225179811,0.0696202531645569,0.5512147169896815,2212,16267
0.0094055449683408,0.0696202531645569,0.550638713402933,2212,16267
0.0094055449683408,0.0705244122965642,0.5496220728195909,2212,16267
0.0096514415688203,0.0705244122965642,0.5487135545197075,2212,16267
0.0096514415688203,0.0709764918625678,0.5486027388089851,2212,16267
0.0097129157189401,0.0709764918625678,0.5484548032607228,2212,16267
0.0097129157189401,0.0714285714285714,0.5483867091200307,2212,16267
0.0098358640191799,0.0714285714285714,0.5480456177015842,2212,16267
0.0098358640191799,0.071880650994575,0.5476957012032347,2212,16267
0.0100817606196594,0.0723327305605786,0.5468769878340419,2212,16267
0.0100817606196594,0.071880650994575,0.5469217939762168,2212,16267
0.0102047089198991,0.0723327305605786,0.5467069739948955,2212,16267
0.0102047089198991,0.0732368896925858,0.5459958869085155,2212,16267
0.010266183070019,0.0732368896925858,0.5453665620357376,2212,16267
0.0103276572201389,0.0736889692585895,0.5452635361002209,2212,16267
0.0105735538206184,0.0736889692585895,0.5437036946856064,2212,16267
0.0105735538206184,0.0741410488245931,0.5433836003715617,2212,16267
0.0106965021208581,0.0741410488245931,0.5427266369715877,2212,16267
0.0106965021208581,0.0745931283905967,0.5426921699493705,2212,16267
0.0108809245712178,0.0745931283905967,0.5421256398396936,2212,16267
0.0108809245712178,0.0773056057866184,0.5405129702830591,2212,16267
0.0110653470215774,0.077757685352622,0.5391202349913599,2212,16267
0.0110653470215774,0.0773056057866184,0.5395203598440673,2212,16267
0.0111268211716973,0.077757685352622,0.5388517084907094,2212,16267
0.0111268211716973,0.0782097649186256,0.5386594667346898,2212,16267
0.0111882953218171,0.0782097649186256,0.5386065136537544,2212,16267
0.0111882953218171,0.0786618444846292,0.5385982244986213,2212,16267
0.0113727177721768,0.0786618444846292,0.5384074848131561,2212,16267
0.0113727177721768,0.0804701627486437,0.5368466128508343,2212,16267
0.0115571402225364,0.0804701627486437,0.5363886591266068,2212,16267
0.0115571402225364,0.0822784810126582,0.535549332033648,2212,16267
0.0116186143726562,0.0822784810126582,0.5354856427566329,2212,16267
0.0116186143726562,0.0827305605786618,0.535458192818566,2212,16267
0.0119259851232556,0.0831826401446654,0.534117381225216,2212,16267
0.0119259851232556,0.0827305605786618,0.5343135397474391,2212,16267
0.0120489334234954,0.0831826401446654,0.5331994348473503,2212,16267
0.0120489334234954,0.0845388788426763,0.5326402807288779,2212,16267
0.0121104075736152,0.0845388788426763,0.5322725226240146,2212,16267
0.0121104075736152,0.0849909584086799,0.5322635079095298,2212,16267
0.0121718817237351,0.0849909584086799,0.5321618041298466,2212,16267
0.0121718817237351,0.0854430379746835,0.532117678103031,2212,16267
0.012725149074814,0.0854430379746835,0.5302369250328492,2212,16267
0.012725149074814,0.0863471971066907,0.5298916568747932,2212,16267
0.0127866232249339,0.0863471971066907,0.5298123447891548,2212,16267
0.0127866232249339,0.0867992766726944,0.5294427887253841,2212,16267
0.0130325198254134,0.0867992766726944,0.5276691653462495,2212,16267
0.0130325198254134,0.087251356238698,0.527167362574464,2212,16267
0.0134013647261326,0.0877034358047016,0.5251701034044692,2212,16267
0.0134013647261326,0.087251356238698,0.5252319398846053,2212,16267
0.0135857871764922,0.0881555153707052,0.524852098528359,2212,16267
0.0135857871764922,0.0877034358047016,0.5248660105357189,2212,16267
0.0136472613266121,0.0881555153707052,0.5235926517090527,2212,16267
0.0136472613266121,0.0890596745027124,0.52298851836107,2212,16267
0.013708735476732,0.0890596745027124,0.522524570240643,2212,16267
0.013708735476732,0.0899638336347197,0.5217872178270772,2212,16267
0.0140775803774512,0.0899638336347197,0.5207141725972997,2212,16267
0.0140775803774512,0.0904159132007233,0.5206058324028525,2212,16267
0.0144464252781705,0.0904159132007233,0.5198936950238436,2212,16267
0.0144464252781705,0.0908679927667269,0.5196167148181868,2212,16267
0.0145078994282904,0.0908679927667269,0.5195764223939665,2212,16267
0.0145078994282904,0.0913200723327305,0.5192686569738947,2212,16267
0.0145693735784102,0.0926763110307414,0.5190012606939047,2212,16267
0.0145693735784102,0.0913200723327305,0.5191193978274998,2212,16267
0.0148152701788897,0.0926763110307414,0.5180067331694611,2212,16267
0.0148152701788897,0.093128390596745,0.5180049309608038,2212,16267
0.0149996926292494,0.093128390596745,0.5177188419849494,2212,16267
0.0149996926292494,0.0940325497287522,0.5174426585678722,2212,16267
0.0151226409294891,0.0940325497287522,0.5166310107182884,2212,16267
0.0151226409294891,0.0944846292947558,0.5165155349698662,2212,16267
0.015184115079609,0.0944846292947558,0.5162521399514124,2212,16267
0.015184115079609,0.0949367088607595,0.515749331895636,2212,16267
0.0152455892297289,0.0949367088607595,0.515595403581687,2212,16267
0.0152455892297289,0.0958408679927667,0.5151557603547351,2212,16267
0.0153070633798487,0.0971971066907775,0.5145338889243734,2212,16267
0.0153070633798487,0.0958408679927667,0.5149877111366675,2212,16267
0.0154914858302083,0.0971971066907775,0.5143663110371726,2212,16267
0.0154914858302083,0.0976491862567811,0.5142679482179072,2212,16267
0.0155529599803282,0.0976491862567811,0.5140179943038532,2212,16267
0.0155529599803282,0.0985533453887884,0.5138793379262997,2212,16267
0.0158603307309276,0.0985533453887884,0.5134403948974149,2212,16267
0.0158603307309276,0.099005424954792,0.5132767959132504,2212,16267
0.0160447531812872,0.099005424954792,0.5124965985455593,2212,16267
0.0160447531812872,0.1003616636528029,0.5122943551675183,2212,16267
0.016167701481527,0.1003616636528029,0.5120317966868514,2212,16267
0.016167701481527,0.1017179023508137,0.5117107372290389,2212,16267
0.0163521239318866,0.1021699819168173,0.5105838475276706,2212,16267
0.0163521239318866,0.1017179023508137,0.5109000564261923,2212,16267
0.0165980205323661,0.1021699819168173,0.5096606261666091,2212,16267
0.0165980205323661,0.1026220614828209,0.5096563184656502,2212,16267
0.016659494682486,0.1026220614828209,0.5094855657143209,2212,16267
0.016659494682486,0.1030741410488245,0.5094674475755346,2212,16267
0.0169053912829655,0.1030741410488245,0.5085047750246804,2212,16267
0.0169053912829655,0.1035262206148282,0.5084634633516218,2212,16267
0.0170283395832052,0.1035262206148282,0.5082582178175638,2212,16267
0.0170283395832052,0.104882459312839,0.5075622943178363,2212,16267
0.0172127620335648,0.104882459312839,0.506813195311201,2212,16267
0.0172127620335648,0.1053345388788426,0.5065626619316228,2212,16267
0.0172742361836847,0.1053345388788426,0.5065095862601253,2212,16267
0.0172742361836847,0.1062386980108499,0.5063141880581405,2212,16267
0.0175201327841642,0.1084990958408679,0.5055574843622384,2212,16267
0.0175201327841642,0.1062386980108499,0.5061266920776133,2212,16267
0.0177045552345238,0.1084990958408679,0.5053827643838222,2212,16267
0.0177045552345238,0.1089511754068716,0.5053502820618679,2212,16267
0.0178275035347636,0.1089511754068716,0.5051445273801424,2212,16267
0.0178275035347636,0.110759493670886,0.5049397145071182,2212,16267
0.0178889776848835,0.110759493670886,0.5047493437610262,2212,16267
0.0178889776848835,0.1112115732368897,0.5044866111410149,2212,16267
0.0179504518350033,0.1112115732368897,0.5041674793555453,2212,16267
0.0179504518350033,0.1121157323688969,0.5037362408024363,2212,16267
0.0180734001352431,0.1121157323688969,0.5034447750975638,2212,16267
0.0180734001352431,0.1125678119349005,0.5034076931878452,2212,16267
0.0182578225856027,0.1130198915009041,0.5025482567794203,2212,16267
0.0182578225856027,0.1125678119349005,0.5030784319026078,2212,16267
0.0184422450359623,0.1130198915009041,0.5019076553268106,2212,16267
0.0184422450359623,0.114376130198915,0.5015836357607003,2212,16267
0.0185037191860822,0.114376130198915,0.5015562812027299,2212,16267
0.0185037191860822,0.1161844484629294,0.5010639028893603,2212,16267
0.0186881416364418,0.1161844484629294,0.5004745610024881,2212,16267
0.0186881416364418,0.1166365280289331,0.5001561703729348,2212,16267
0.0188110899366816,0.1166365280289331,0.5000367226799414,2212,16267
0.0188110899366816,0.1170886075949367,0.5000250146738964,2212,16267
0.0189955123870412,0.1170886075949367,0.4997589011300412,2212,16267
0.0189955123870412,0.1175406871609403,0.499745550241142,2212,16267
0.019118460687281,0.1175406871609403,0.4993266527969075,2212,16267
0.019118460687281,0.1188969258589511,0.4985280331332469,2212,16267
0.0191799348374008,0.1193490054249547,0.4982135564092372,2212,16267
0.0191799348374008,0.1188969258589511,0.4984762603862959,2212,16267
0.0192414089875207,0.1193490054249547,0.4981737564985664,2212,16267
0.0192414089875207,0.1198010849909584,0.4978130198967609,2212,16267
0.0193643572877604,0.1198010849909584,0.4975822160369729,2212,16267
0.0193643572877604,0.1207052441229656,0.4974705267065211,2212,16267
0.0194873055880002,0.1207052441229656,0.4968692977921877,2212,16267
0.0194873055880002,0.1211573236889692,0.4967065373437648,2212,16267
0.0196717280383598,0.1211573236889692,0.4962540210821933,2212,16267
0.0196717280383598,0.1216094032549728,0.4955936191798902,2212,16267
0.0197332021884797,0.1216094032549728,0.4954395151850882,2212,16267
0.0197332021884797,0.1220614828209765,0.4950595950651774,2212,16267
0.0197946763385996,0.1238698010849909,0.4940251165377559,2212,16267
0.0197946763385996,0.1220614828209765,0.4949142080254423,2212,16267
0.0198561504887194,0.1238698010849909,0.4937368139720002,2212,16267
0.0198561504887194,0.1252260397830018,0.4934226609458342,2212,16267
0.0199176246388393,0.1252260397830018,0.4934195307685134,2212,16267
0.0199176246388393,0.1265822784810126,0.4930056582560493,2212,16267
0.0199790987889592,0.1265822784810126,0.4929167183160357,2212,16267
0.0199790987889592,0.1274864376130199,0.4928327569579415,2212,16267
0.0201635212393188,0.1274864376130199,0.4925101851639725,2212,16267
0.0201635212393188,0.1279385171790235,0.4911970590148933,2212,16267
0.0204094178397983,0.1279385171790235,0.4906284037017719,2212,16267
0.0204094178397983,0.1297468354430379,0.4902870937455951,2212,16267
0.0206553144402778,0.1297468354430379,0.4898076838683742,2212,16267
0.0206553144402778,0.1306509945750452,0.4896102294973503,2212,16267
0.0207167885903977,0.1311030741410488,0.4891578188209387,2212,16267
0.0207167885903977,0.1306509945750452,0.4892545443145904,2212,16267
0.0209012110407573,0.1311030741410488,0.488777300844032,2212,16267
0.0209012110407573,0.132007233273056,0.4886202452318496,2212,16267
0.0209626851908772,0.132007233273056,0.4885059003987297,2212,16267
0.0209626851908772,0.1324593128390596,0.4883563359671664,2212,16267
0.0210241593409971,0.1324593128390596,0.4883173014866136,2212,16267
0.0210241593409971,0.1329113924050632,0.4882558188739529,2212,16267
0.0211471076412368,0.1329113924050632,0.48804549154042,2212,16267
0.0211471076412368,0.1338155515370705,0.4877232479414244,2212,16267
0.0213315300915964,0.1338155515370705,0.4870947269573911,2212,16267
0.0213315300915964,0.1342676311030741,0.4868617655993245,2212,16267
0.0214544783918362,0.1351717902350813,0.48559273694877,2212,16267
0.0214544783918362,0.1342676311030741,0.4861791475654892,2212,16267
0.0215159525419561,0.1351717902350813,0.4855800448870356,2212,16267
0.0215159525419561,0.1360759493670886,0.485119023901352,2212,16267
0.0215774266920759,0.1360759493670886,0.4850685700847953,2212,16267
0.0215774266920759,0.1374321880650994,0.4848608470649749,2212,16267
0.0216389008421958,0.1374321880650994,0.4847537442959143,2212,16267
0.0216389008421958,0.137884267631103,0.4846812434330352,2212,16267
0.0217618491424356,0.137884267631103,0.4842701745493016,2212,16267
0.0217618491424356,0.1392405063291139,0.4840814481145722,2212,16267
0.0218847974426753,0.1392405063291139,0.4837640462823838,2212,16267
0.0218847974426753,0.1396925858951175,0.4835092802098417,2212,16267
0.0220077457429151,0.1401446654611211,0.4830730339762145,2212,16267
0.0220077457429151,0.1396925858951175,0.4833679453375522,2212,16267
0.0221306940431548,0.1401446654611211,0.4822519065311744,2212,16267
0.0222536423433946,0.1401446654611211,0.4821883351982557,2212,16267
0.0223765906436343,0.1401446654611211,0.4821472850413636,2212,16267
0.0223765906436343,0.1405967450271247,0.4820744760832497,2212,16267
0.0224380647937542,0.1405967450271247,0.4819595546103963,2212,16267
0.0224380647937542,0.1410488245931284,0.4819395333911181,2212,16267
0.0224995389438741,0.1410488245931284,0.4815792400635821,2212,16267
0.0224995389438741,0.1419529837251356,0.4805793710004641,2212,16267
0.0226224872441138,0.1419529837251356,0.4804859820843176,2212,16267
0.0226224872441138,0.1424050632911392,0.4804457197120162,2212,16267
0.0228069096944734,0.1433092224231464,0.4799251763275267,2212,16267
0.0228069096944734,0.1424050632911392,0.4800242097388466,2212,16267
0.0228683838445933,0.1433092224231464,0.4795370699040578,2212,16267
0.0228683838445933,0.1437613019891501,0.4793736232424575,2212,16267
0.022991332144833,0.1437613019891501,0.4789886560607519,2212,16267
0.022991332144833,0.1442133815551537,0.4787700203405028,2212,16267
0.0231142804450728,0.1442133815551537,0.4786799764970814,2212,16267
0.0231142804450728,0.1446654611211573,0.4785476198547352,2212,16267
0.0232987028954324,0.1446654611211573,0.4779769648384152,2212,16267
0.0232987028954324,0.147377938517179,0.4773371153356602,2212,16267
0.0235445994959119,0.147377938517179,0.4768886393079425,2212,16267
0.0235445994959119,0.1478300180831826,0.4768507032518578,2212,16267
0.0236675477961517,0.1491862567811935,0.4764357552329142,2212,16267
0.0236675477961517,0.1478300180831826,0.4765698065917692,2212,16267
0.0237290219462715,0.1500904159132007,0.4761695751639113,2212,16267
0.0237290219462715,0.1491862567811935,0.4763709116056865,2212,16267
0.0237904960963914,0.1500904159132007,0.4760706476438595,2212,16267
0.0237904960963914,0.1509945750452079,0.4760236511159239,2212,16267
0.0239134443966312,0.1509945750452079,0.4759569129558944,2212,16267
0.0239134443966312,0.1518987341772152,0.4756180200445254,2212,16267
0.023974918546751,0.1523508137432188,0.4756051339477171,2212,16267
0.0240363926968709,0.1523508137432188,0.4754677748071793,2212,16267
0.0240363926968709,0.1528028933092224,0.4753363697043055,2212,16267
0.0240978668469908,0.1528028933092224,0.4752537138785459,2212,16267
0.0240978668469908,0.153254972875226,0.4748191848025784,2212,16267
0.0243437634474703,0.153254972875226,0.4744911367766165,2212,16267
0.0243437634474703,0.1541591320072332,0.4742565887316053,2212,16267
0.0244052375975902,0.1550632911392405,0.474086576801994,2212,16267
0.0244052375975902,0.1541591320072332,0.4742376855271861,2212,16267
0.02446671174771,0.1550632911392405,0.4740567235696836,2212,16267
0.02446671174771,0.1555153707052441,0.4740416676577852,2212,16267
0.0247126083481895,0.1555153707052441,0.4738986743684993,2212,16267
0.0247126083481895,0.1559674502712477,0.4738669890396095,2212,16267
0.024958504948669,0.1559674502712477,0.4732781449957701,2212,16267
0.024958504948669,0.1568716094032549,0.4732270569575442,2212,16267
0.0251429273990287,0.1568716094032549,0.472834123299346,2212,16267
0.0251429273990287,0.1577757685352622,0.4726567245226311,2212,16267
0.0252044015491485,0.1577757685352622,0.4726152174162568,2212,16267
0.0252044015491485,0.159132007233273,0.4721205833827233,2212,16267
0.0252658756992684,0.1595840867992767,0.472032650083545,2212,16267
0.0252658756992684,0.159132007233273,0.472054051524723,2212,16267
0.025450298149628,0.1595840867992767,0.4718775901270426,2212,16267
0.025450298149628,0.1600361663652802,0.4718705550276422,2212,16267
0.0255117722997479,0.1600361663652802,0.471855460819977,2212,16267
0.0255117722997479,0.1609403254972875,0.4714826500077734,2212,16267
0.0255732464498678,0.1609403254972875,0.470929946399361,2212,16267
0.0255732464498678,0.1618444846292947,0.4707199173559038,2212,16267
0.0258191430503473,0.1618444846292947,0.4702963638467543,2212,16267
0.0258191430503473,0.1622965641952983,0.4701951393159108,2212,16267
0.0260035655007069,0.1622965641952983,0.4697654354246401,2212,16267
0.0260035655007069,0.162748643761302,0.4697155728638665,2212,16267
0.0261265138009467,0.1641048824593128,0.4693404331254378,2212,16267
0.0261265138009467,0.162748643761302,0.4695704206387333,2212,16267
0.0261879879510665,0.1641048824593128,0.4689143699684895,2212,16267
0.0261879879510665,0.1654611211573237,0.4685084463479956,2212,16267
0.0263109362513063,0.1654611211573237,0.4684154977322398,2212,16267
0.0263109362513063,0.1659132007233273,0.4682910673700809,2212,16267
0.026433884551546,0.1659132007233273,0.4681203498888198,2212,16267
0.026433884551546,0.1668173598553345,0.4679264783821072,2212,16267
0.0264953587016659,0.1668173598553345,0.4678888914991458,2212,16267
0.0264953587016659,0.1681735985533453,0.4673465046556173,2212,16267
0.0265568328517858,0.1681735985533453,0.4673366879900482,2212,16267
0.0265568328517858,0.1690777576853526,0.4667275612144361,2212,16267
0.0266183070019057,0.1690777576853526,0.4666423737383925,2212,16267
0.0266183070019057,0.1695298372513562,0.4662316700906215,2212,16267
0.0268027294522653,0.1695298372513562,0.4660752642817553,2212,16267
0.0268027294522653,0.1699819168173598,0.4660558502489307,2212,16267
0.0269871519026249,0.170886075949367,0.4657998071426899,2212,16267
0.0269871519026249,0.1699819168173598,0.4658816944207913,2212,16267
0.0270486260527448,0.170886075949367,0.4657948712405895,2212,16267
0.0270486260527448,0.1722423146473779,0.4656100578731381,2212,16267
0.0271101002028646,0.1722423146473779,0.4655767195391008,2212,16267
0.0271101002028646,0.1731464737793851,0.4654396974935578,2212,16267
0.0273559968033441,0.1731464737793851,0.4651546966187112,2212,16267
0.0273559968033441,0.1735985533453888,0.4650633286536198,2212,16267
0.0275404192537038,0.1735985533453888,0.464759190050114,2212,16267
0.0275404192537038,0.1740506329113924,0.4647433641413186,2212,16267
0.0276018934038236,0.1740506329113924,0.464654771693969,2212,16267
0.0276018934038236,0.174502712477396,0.4645904465123827,2212,16267
0.0276633675539435,0.1754068716094032,0.4644589442104903,2212,16267
0.0276633675539435,0.174502712477396,0.4645317499422509,2212,16267
0.0278477900043031,0.1754068716094032,0.4643251957099859,2212,16267
0.0278477900043031,0.1758589511754068,0.464257660212548,2212,16267
0.0279707383045429,0.1758589511754068,0.4641775929400189,2212,16267
0.0279707383045429,0.1772151898734177,0.4639336290213887,2212,16267
